來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
工研院,A552001525,抽氣式傅立葉轉換紅外光譜儀（詳採購規範書）,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=28EBF2BC-8090-4891-95D0-0B6321E00547,,115/04/10,115/04/23,P,,,,,,,,
工研院,A552001528,移動式空調箱及控制與資料擷取模組,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=2CCBFD56-9ED8-4EED-945A-68A902F311EC,,115/04/10,115/04/17,P,,,,,,,,
工研院,A552001604,115年度再生能源資訊網站維運與資料庫管理,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=252F70DC-01AE-4919-B54C-04772825DC42,,115/04/10,115/04/20,P,,,,,,,,
工研院,A552001646,建築物光電設置潛力盤點計畫,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=3A39E675-8D78-486B-9341-2392AEDE2BAC,,115/04/10,115/04/20,P,,,,,,,,
工研院,A562000778,生物製劑品質檢測場域建置-購置檢測儀器UHPLC- CAD 及改建檢測實驗室設施,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=685135CB-00AC-4232-BF25-2A1044CB753E,,115/04/10,115/04/24,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/04/12,115/03/17,公告中,,,,,,,,
資策會,PP26040020,「前瞻製程數位晶片設計演練及解題競賽」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26040020&ord=1,1068000,115/04/10,115/04/20,第1次,,,,,,,,
資策會,PP26040024,「AI創新應用推廣與擴散」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26040024&ord=1,880000,115/04/10,115/04/14,第1次,,,,,,,,
資策會,PP26040025,「Google Cloud Platform服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26040025&ord=1,200000,115/04/10,115/04/14,第1次,,,,,,,,
資策會,PP26040028,「Google Cloud AI Agent工作坊」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26040028&ord=1,450000,115/04/10,115/04/14,第1次,,,,,,,,
資策會,PP26040031,「算力解決方案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26040031&ord=1,4860000,115/04/10,115/04/17,第1次,,,,,,,,
